,Adjustment,Afternoon with the baker,Alfajores,Argentina Night,Art Tray,Bacon,Baguette,Bakewell,Bare Popcorn,Basket,Bowl Nic Pitt,Bread,Bread Pudding,Brioche and salami,Brownie,Cake,Caramel bites,Cherry me Dried fruit,Chicken Stew,Chicken sand,Chimichurri Oil,Chocolates,Christmas common,Coffee,Coffee granules ,Coke,Cookies,Crepes,Crisps,Drinking chocolate spoons ,Duck egg,Dulce de Leche,Eggs,Ella's Kitchen Pouches,Empanadas,Extra Salami or Feta,Fairy Doors,Farm House,Focaccia,Frittata,Fudge,Gift voucher,Gingerbread syrup,Granola,Hack the stack,Half slice Monster ,Hearty & Seasonal,Honey,Hot chocolate,Jam,Jammie Dodgers,Juice,Keeping It Local,Kids biscuit,Lemon and coconut,Medialuna,Mighty Protein,Mineral water,Mortimer,Muesli,Muffin,My-5 Fruit Shoot,Nomad bag,Olum & polenta,Panatone,Pastry,Pick and Mix Bowls,Pintxos,Polenta,Postcard,Raspberry shortbread sandwich,Raw bars,Salad,Sandwich,Scandinavian,Scone,Siblings,Smoothies,Soup,Spanish Brunch,Spread,Tacos/Fajita,Tartine,Tea,The BART,The Nomad,Tiffin,Toast,Truffles,Tshirt,Valentine's card,Vegan Feast,Vegan mincepie,Victorian Sponge
Bowl Nic Pitt,0.0,0.7254233709051519,0.9130692520722569,0.6,0.9852446755537787,1.0,0.5943683549024936,0.7661915431257925,0.9701425001453319,0.0,1.0,0.7179700785898468,1.0,0.4472135954999579,0.8892680327979131,0.938529518099715,0.8944271909999159,0.4472135954999579,0.9990732897812924,1.0,1.0,0.7715167498104595,0.49613893835683387,0.7397112629706263,0.4364357804719848,0.9726090945268553,0.8340053665798789,1.0,0.9647638212377322,0.9922778767136677,0.9299811099505543,0.7682212795973759,0.7934920476158722,0.4662524041201569,0.9622504486493763,0.9065334715334465,1.0,0.5911872048720087,0.851132806452809,0.9938837346736189,0.8488677524614392,0.0,0.7682212795973759,0.5766831975986553,0.7071067811865475,0.9805806756909202,0.9958094955201496,0.7071067811865476,0.811909614815134,0.5937586195389344,0.9065334715334465,0.854989048856433,0.27472112789737807,0.9704949588309457,0.9805806756909202,0.4373431916184109,0.9630868246861536,0.9812648165211335,0.3333333333333333,0.5144957554275265,0.7951712906102476,0.7242859683401482,0.6963106238227914,1.0,0.8320502943378437,0.3669183944629937,1.0,0.0,1.0,0.0,0.8944271909999159,1.0,0.994837342898804,0.9901417634964016,0.7211177197318132,0.8698061726637437,0.0,0.9248936477690713,0.998843193926864,0.939793423488437,1.0,0.9950371902099892,0.817431536668508,0.8968273920423506,0.0,0.7397541354426636,0.8825184646967559,0.4849389436576116,0.9741763740941048,0.0,0.7442084075352507,0.45291081365783825,0.7798128673650546,0.9284766908852594
Bread,0.022686005994061866,0.7994457022980397,0.9373045037783623,0.9873453942082259,0.8193728664138912,0.7179700785898468,0.9863843203284193,0.9971706416626148,0.7020354517160422,0.6957041838178971,0.7179700785898468,0.9999999999999999,0.7179700785898468,0.9433427192066837,0.9567765023730028,0.9134034892280382,0.953300330064671,0.9433427192066837,0.7293322791691756,0.7179700785898468,0.7179700785898468,0.9868244127999206,0.9602532991107225,0.9994956678296686,0.9255587208551755,0.8515735868457873,0.9819658923210681,0.7179700785898467,0.875723436599577,0.7987173089195331,0.91295771112669,0.9165770009729985,0.9929074154890778,0.9249744650004065,0.8291212867302816,0.9444137042185946,0.7179700785898468,0.9858373177264522,0.9745582437557735,0.7904064578084545,0.9670077249045215,0.6957041838178972,0.996938857748448,0.9824092412194132,0.523722939936359,0.8404664005193259,0.7785848859516749,0.9996186573374067,0.9887010295818998,0.9853420391633712,0.9444137042185947,0.9743463813789348,0.8661777830015933,0.8492720597427907,0.8404664005193259,0.9399632049594736,0.7806826132424282,0.8370432051575213,0.7182501527379216,0.9659539739709101,0.9927171694677851,0.9670800181908753,0.9883055342858039,0.7179700785898468,0.9832944624949473,0.910874712508301,0.7179700785898467,0.022686005994061863,0.7179700785898468,0.022686005994061866,0.953300330064671,0.7179700785898468,0.7819701030375253,0.8083489481271364,0.9991824215804587,0.9679330181013592,0.6957041838178972,0.9286957308804131,0.7505961330088857,0.9124956369003782,0.7179700785898468,0.7836320832832357,0.9877678482383414,0.951047670704276,0.6957041838178972,0.9994935613510048,0.9606285647283418,0.9565983606494192,0.8544655363792192,0.022686005994061866,0.8044492311521237,0.49042843953023546,0.9950769544964009,0.9249965300942391
Bread Pudding,0.0,0.7254233709051519,0.9130692520722569,0.6,0.9852446755537787,1.0,0.5943683549024936,0.7661915431257925,0.9701425001453319,0.0,1.0,0.7179700785898468,1.0,0.4472135954999579,0.8892680327979131,0.938529518099715,0.8944271909999159,0.4472135954999579,0.9990732897812924,1.0,1.0,0.7715167498104595,0.49613893835683387,0.7397112629706263,0.4364357804719848,0.9726090945268553,0.8340053665798789,1.0,0.9647638212377322,0.9922778767136677,0.9299811099505543,0.7682212795973759,0.7934920476158722,0.4662524041201569,0.9622504486493763,0.9065334715334465,1.0,0.5911872048720087,0.851132806452809,0.9938837346736189,0.8488677524614392,0.0,0.7682212795973759,0.5766831975986553,0.7071067811865475,0.9805806756909202,0.9958094955201496,0.7071067811865476,0.811909614815134,0.5937586195389344,0.9065334715334465,0.854989048856433,0.27472112789737807,0.9704949588309457,0.9805806756909202,0.4373431916184109,0.9630868246861536,0.9812648165211335,0.3333333333333333,0.5144957554275265,0.7951712906102476,0.7242859683401482,0.6963106238227914,1.0,0.8320502943378437,0.3669183944629937,1.0,0.0,1.0,0.0,0.8944271909999159,1.0,0.994837342898804,0.9901417634964016,0.7211177197318132,0.8698061726637437,0.0,0.9248936477690713,0.998843193926864,0.939793423488437,1.0,0.9950371902099892,0.817431536668508,0.8968273920423506,0.0,0.7397541354426636,0.8825184646967559,0.4849389436576116,0.9741763740941048,0.0,0.7442084075352507,0.45291081365783825,0.7798128673650546,0.9284766908852594
Brioche and salami,0.0,0.6659130823434478,0.7687315674868684,0.9838699100999074,0.5827486247053351,0.4472135954999579,0.9850591394107275,0.9174211552246638,0.4338609156373123,0.8944271909999159,0.4472135954999579,0.9433427192066837,0.4472135954999579,0.9999999999999998,0.8062176069878985,0.7266175140196434,0.7999999999999998,0.9999999999999998,0.4610967311499771,0.4472135954999579,0.4472135954999579,0.8970852271450604,0.9984603532054125,0.9323627692075177,0.9759000729485332,0.6296332175322928,0.8639882604273924,0.4472135954999579,0.6667948594698258,0.5547001962252291,0.7278253428740508,0.8016376680394156,0.8975881505553809,0.9591663046625439,0.6024640760767093,0.7818700369735249,0.4472135954999579,0.9851361080895735,0.8458625836038456,0.5432512781572743,0.8351754393009466,0.8944271909999159,0.9161573349021892,0.9886188373396113,0.31622776601683794,0.6139406135149205,0.5271366041964243,0.9486832980505138,0.8833237398478607,0.9820651430955861,0.7818700369735248,0.8445228919100203,0.9828721869343219,0.6269156688215357,0.6139406135149205,0.9993365092699313,0.5383819020581655,0.6082098661752243,0.7453559924999299,0.9970544855015815,0.8966852348215476,0.8907539631968076,0.9341987329938275,0.4472135954999579,0.8682431421244593,0.9960249765564987,0.4472135954999579,0.0,0.4472135954999579,0.0,0.7999999999999998,0.4472135954999579,0.5310153886145081,0.5678472780102697,0.9396397663963886,0.8300750523369411,0.8944271909999159,0.7533884177631348,0.4896220224483289,0.7259526839058265,0.4472135954999579,0.5339929913879817,0.8800674917873202,0.7946266787786304,0.8944271909999159,0.932333755237779,0.8140156523650365,0.9990908081246821,0.6336944275050715,0.0,0.665640235470275,0.4050957468334666,0.9067315822017905,0.7474093186836597
Brownie,0.024221308286324482,0.8333533472561523,0.9975231135733253,0.8989565561124429,0.9502676945751021,0.8892680327979131,0.8960536247169867,0.97485937218464,0.8685912427823098,0.4567446705421188,0.8892680327979131,0.9567765023730028,0.8892680327979131,0.8062176069878985,1.0,0.9922383911465936,0.999647934960043,0.8062176069878985,0.8967130359202636,0.8892680327979131,0.8892680327979131,0.9717315423515552,0.8377659256071169,0.9655267546246018,0.7920733442648794,0.9662960714923569,0.9937338561494679,0.8892680327979131,0.9781110982490893,0.9390531993997807,0.9891046104585555,0.926378938452441,0.9839048678575304,0.8047242454076875,0.9482605093118913,0.9991749418948751,0.8892680327979131,0.8945996625844733,0.9961728315066227,0.9342680445575713,0.9909272307505153,0.4567446705421188,0.975555438772011,0.8859716502265286,0.6459345076222954,0.9615740480029965,0.927311715608263,0.9517747100949734,0.988869728576477,0.8957362756639498,0.9991749418948752,0.9973997884522993,0.6834716556568906,0.9641460826639116,0.9615740480029965,0.8001987097764155,0.9172597285296412,0.9599337008304072,0.6170666634849332,0.8491799521586861,0.9844367279709441,0.9401250773857852,0.9414593337067632,0.8892680327979131,0.9932720868092797,0.7514867144443784,0.8892680327979131,0.024221308286324482,0.8892680327979131,0.024221308286324482,0.999647934960043,0.8892680327979131,0.9294272476881363,0.9445645428276501,0.9579242367099433,0.9991102292697572,0.4567446705421188,0.9963806360599715,0.9102322776248055,0.9918175717015697,0.8892680327979131,0.9303025580607617,0.9903820946147767,0.9995990424938076,0.4567446705421188,0.9655451768767491,0.9998253432053357,0.830685842926845,0.9685014151279514,0.024221308286324482,0.8437744926965123,0.5144189778118265,0.9796621573212869,0.9952953525160205
Cake,0.03784393218144012,0.8335077501153408,0.9975744934853444,0.8376123656158746,0.9816118088491641,0.938529518099715,0.8340800533335163,0.9395854184834682,0.9196858748949092,0.343118318445057,0.938529518099715,0.9134034892280382,0.938529518099715,0.7266175140196434,0.9922383911465936,1.0000000000000002,0.9928934974181461,0.7266175140196434,0.944656933232734,0.938529518099715,0.938529518099715,0.9417079127945318,0.7635511656537406,0.9258483768708169,0.7173643079763197,0.99058967440763,0.9731962713578295,0.9385295180997149,0.9957397260553024,0.973840667014115,0.9968740737075685,0.9112618001032904,0.9546822032556906,0.7361420723391106,0.9764166691788982,0.9964489191789839,0.938529518099715,0.8326214692180443,0.9799658820604464,0.9706803020804993,0.9767987704079653,0.3431183184450571,0.9406573420421063,0.8215508430055248,0.690400287664311,0.9875949475226494,0.9659754255042428,0.9062618763138761,0.963456119160964,0.8349864245683282,0.9964489191789839,0.9814135383898274,0.5877503678365087,0.9889177818155197,0.9875949475226494,0.7201101553729673,0.9543037530558085,0.9872242253790343,0.5668180064509031,0.7770909841547656,0.955441165665581,0.907493757321296,0.8990127875919126,0.938529518099715,0.9712315603495661,0.6640800098525772,0.9385295180997149,0.03784393218144012,0.938529518099715,0.03784393218144012,0.9928934974181461,0.938529518099715,0.9679322541345956,0.9775730443529158,0.915894555061705,0.9861350373698212,0.3431183184450571,0.9990043562347494,0.9540244295841059,0.9992821740064571,0.938529518099715,0.96801332336859,0.9657011734276764,0.994405405413343,0.3431183184450571,0.9258777909101391,0.9905280950889059,0.7552029555186257,0.9919367129851376,0.03784393218144012,0.8449131751086473,0.5156261106656018,0.9478992707688927,0.9988337256201529
Caramel bites,0.0,0.8195853321150127,0.9968712584829713,0.8944271909999159,0.9522965330550598,0.8944271909999159,0.8912439832763726,0.972687489876752,0.8677218312746247,0.4472135954999579,0.8944271909999159,0.953300330064671,0.8944271909999159,0.7999999999999998,0.999647934960043,0.9928934974181461,0.9999999999999998,0.7999999999999998,0.9007471027115832,0.8944271909999159,0.8944271909999159,0.9660917830792958,0.8320502943378437,0.9623947849211218,0.7807200583588266,0.9672626240351165,0.9914619381953683,0.8944271909999159,0.9805806756909201,0.9429903335828895,0.9877629653290689,0.9161573349021892,0.9810847227000674,0.7923547734168841,0.9467292624062573,0.9990561583550596,0.8944271909999159,0.8891484873013586,0.9938885357345185,0.9383431168171101,0.987025519173846,0.4472135954999579,0.973417168333576,0.8811602680635666,0.6324555320336759,0.9647638212377322,0.9315776194850601,0.9486832980505138,0.9863073970176234,0.8893379622024407,0.9990561583550595,0.995805535933272,0.6757246285173463,0.9644856443408241,0.9647638212377322,0.7930469864216106,0.9152492334988814,0.9623573831886459,0.5962847939999439,0.8436614877321075,0.981759735279,0.9312427797057533,0.9341987329938275,0.8944271909999159,0.9922778767136677,0.7441488299425502,0.8944271909999159,0.0,0.8944271909999159,0.0,0.9999999999999998,0.8944271909999159,0.932864871890352,0.948130926166977,0.953560355528187,0.9985212449659856,0.4472135954999579,0.9971317293923844,0.9148553953692063,0.993408935871131,0.8944271909999159,0.9344877349289681,0.9883834907765289,0.9989234431964801,0.4472135954999579,0.962409037664804,0.9990192097207266,0.8248523369489491,0.9703445921171407,0.0,0.8320502943378437,0.5063696835418332,0.976480165448082,0.9965457582448796
Cherry me Dried fruit,0.0,0.6659130823434478,0.7687315674868684,0.9838699100999074,0.5827486247053351,0.4472135954999579,0.9850591394107275,0.9174211552246638,0.4338609156373123,0.8944271909999159,0.4472135954999579,0.9433427192066837,0.4472135954999579,0.9999999999999998,0.8062176069878985,0.7266175140196434,0.7999999999999998,0.9999999999999998,0.4610967311499771,0.4472135954999579,0.4472135954999579,0.8970852271450604,0.9984603532054125,0.9323627692075177,0.9759000729485332,0.6296332175322928,0.8639882604273924,0.4472135954999579,0.6667948594698258,0.5547001962252291,0.7278253428740508,0.8016376680394156,0.8975881505553809,0.9591663046625439,0.6024640760767093,0.7818700369735249,0.4472135954999579,0.9851361080895735,0.8458625836038456,0.5432512781572743,0.8351754393009466,0.8944271909999159,0.9161573349021892,0.9886188373396113,0.31622776601683794,0.6139406135149205,0.5271366041964243,0.9486832980505138,0.8833237398478607,0.9820651430955861,0.7818700369735248,0.8445228919100203,0.9828721869343219,0.6269156688215357,0.6139406135149205,0.9993365092699313,0.5383819020581655,0.6082098661752243,0.7453559924999299,0.9970544855015815,0.8966852348215476,0.8907539631968076,0.9341987329938275,0.4472135954999579,0.8682431421244593,0.9960249765564987,0.4472135954999579,0.0,0.4472135954999579,0.0,0.7999999999999998,0.4472135954999579,0.5310153886145081,0.5678472780102697,0.9396397663963886,0.8300750523369411,0.8944271909999159,0.7533884177631348,0.4896220224483289,0.7259526839058265,0.4472135954999579,0.5339929913879817,0.8800674917873202,0.7946266787786304,0.8944271909999159,0.932333755237779,0.8140156523650365,0.9990908081246821,0.6336944275050715,0.0,0.665640235470275,0.4050957468334666,0.9067315822017905,0.7474093186836597
Chicken Stew,0.039962931591251694,0.7537411582006225,0.9211754447775266,0.6122321119779759,0.9894120606088609,0.9990732897812924,0.6070212554990876,0.7757537735393166,0.9789358937686131,0.015985172636500677,0.9990732897812924,0.7293322791691756,0.9990732897812924,0.4610967311499771,0.8967130359202636,0.944656933232734,0.9007471027115832,0.4610967311499771,1.0,0.9990732897812924,0.9990732897812924,0.7868344543234798,0.5095581778500771,0.7506644641564629,0.45870496018508117,0.9784485656813956,0.8442227162926446,0.9990732897812924,0.9680757419012068,0.9933410393108506,0.9393395991092384,0.7910463148273562,0.8043216318495815,0.4904156363205076,0.9721259390045042,0.9137152333328489,0.9990732897812924,0.6048748824884181,0.8614930083449323,0.9947279594693083,0.8618765505690338,0.015985172636500677,0.7777428192351755,0.5892081517192439,0.7347095580309726,0.9828069118354774,0.9963485429734446,0.7177547220764118,0.8224470002849128,0.6090272674216622,0.9137152333328489,0.8642391040969338,0.2898366673180289,0.977352355965276,0.9828069118354774,0.45269375150219615,0.9737406541516247,0.984758468386781,0.37032316607893234,0.5277261394055831,0.8057769438591512,0.7445995933208495,0.7137526446392599,0.9990732897812924,0.8401462032257632,0.38205008651740524,0.9990732897812924,0.039962931591251694,0.9990732897812924,0.039962931591251694,0.9007471027115832,0.9990732897812924,0.9967368542798687,0.991804523426432,0.7339669502145494,0.8775039012289662,0.015985172636500677,0.9307688055899085,0.9988045935594829,0.9443853291801835,0.9990732897812924,0.995705663204352,0.8270790463989601,0.9048591895979975,0.015985172636500677,0.7507145271447306,0.8906645821797993,0.49846934669387527,0.9785823599564631,0.039962931591251694,0.7692940583884432,0.46968575824864733,0.7911401353442162,0.9335530061250912
Chicken sand,0.0,0.7254233709051519,0.9130692520722569,0.6,0.9852446755537787,1.0,0.5943683549024936,0.7661915431257925,0.9701425001453319,0.0,1.0,0.7179700785898468,1.0,0.4472135954999579,0.8892680327979131,0.938529518099715,0.8944271909999159,0.4472135954999579,0.9990732897812924,1.0,1.0,0.7715167498104595,0.49613893835683387,0.7397112629706263,0.4364357804719848,0.9726090945268553,0.8340053665798789,1.0,0.9647638212377322,0.9922778767136677,0.9299811099505543,0.7682212795973759,0.7934920476158722,0.4662524041201569,0.9622504486493763,0.9065334715334465,1.0,0.5911872048720087,0.851132806452809,0.9938837346736189,0.8488677524614392,0.0,0.7682212795973759,0.5766831975986553,0.7071067811865475,0.9805806756909202,0.9958094955201496,0.7071067811865476,0.811909614815134,0.5937586195389344,0.9065334715334465,0.854989048856433,0.27472112789737807,0.9704949588309457,0.9805806756909202,0.4373431916184109,0.9630868246861536,0.9812648165211335,0.3333333333333333,0.5144957554275265,0.7951712906102476,0.7242859683401482,0.6963106238227914,1.0,0.8320502943378437,0.3669183944629937,1.0,0.0,1.0,0.0,0.8944271909999159,1.0,0.994837342898804,0.9901417634964016,0.7211177197318132,0.8698061726637437,0.0,0.9248936477690713,0.998843193926864,0.939793423488437,1.0,0.9950371902099892,0.817431536668508,0.8968273920423506,0.0,0.7397541354426636,0.8825184646967559,0.4849389436576116,0.9741763740941048,0.0,0.7442084075352507,0.45291081365783825,0.7798128673650546,0.9284766908852594
Chimichurri Oil,0.0,0.7254233709051519,0.9130692520722569,0.6,0.9852446755537787,1.0,0.5943683549024936,0.7661915431257925,0.9701425001453319,0.0,1.0,0.7179700785898468,1.0,0.4472135954999579,0.8892680327979131,0.938529518099715,0.8944271909999159,0.4472135954999579,0.9990732897812924,1.0,1.0,0.7715167498104595,0.49613893835683387,0.7397112629706263,0.4364357804719848,0.9726090945268553,0.8340053665798789,1.0,0.9647638212377322,0.9922778767136677,0.9299811099505543,0.7682212795973759,0.7934920476158722,0.4662524041201569,0.9622504486493763,0.9065334715334465,1.0,0.5911872048720087,0.851132806452809,0.9938837346736189,0.8488677524614392,0.0,0.7682212795973759,0.5766831975986553,0.7071067811865475,0.9805806756909202,0.9958094955201496,0.7071067811865476,0.811909614815134,0.5937586195389344,0.9065334715334465,0.854989048856433,0.27472112789737807,0.9704949588309457,0.9805806756909202,0.4373431916184109,0.9630868246861536,0.9812648165211335,0.3333333333333333,0.5144957554275265,0.7951712906102476,0.7242859683401482,0.6963106238227914,1.0,0.8320502943378437,0.3669183944629937,1.0,0.0,1.0,0.0,0.8944271909999159,1.0,0.994837342898804,0.9901417634964016,0.7211177197318132,0.8698061726637437,0.0,0.9248936477690713,0.998843193926864,0.939793423488437,1.0,0.9950371902099892,0.817431536668508,0.8968273920423506,0.0,0.7397541354426636,0.8825184646967559,0.4849389436576116,0.9741763740941048,0.0,0.7442084075352507,0.45291081365783825,0.7798128673650546,0.9284766908852594
Chocolates,0.1543033499620919,0.883699391616774,0.9628409702409598,0.95668076976497,0.8680225823463369,0.7715167498104595,0.9562431918455121,0.9877585080834198,0.7859052479933757,0.6172133998483676,0.7715167498104595,0.9868244127999206,0.7715167498104595,0.8970852271450604,0.9717315423515552,0.9417079127945318,0.9660917830792958,0.8970852271450604,0.7868344543234798,0.7715167498104595,0.7715167498104595,1.0,0.9186708028211433,0.9892389572045539,0.9091372900969897,0.8973125837284792,0.9908301797578125,0.7715167498104595,0.9067310362842844,0.842114902586048,0.9506822044177822,0.9680694551246595,0.9939123761133187,0.9208871409103266,0.890870806374748,0.9641807943393738,0.7715167498104595,0.9587042941062817,0.9886429537177976,0.8349577663239713,0.9911057432889117,0.6172133998483676,0.9878259746169995,0.9491642587341174,0.6546536707079771,0.8775799223697636,0.8247290388730942,0.9819805060619659,0.9930850654247223,0.9641803160991987,0.9641807943393739,0.9854423680548503,0.8054174164586649,0.8985037396136244,0.8775799223697636,0.8974300883418207,0.8544932592822077,0.8792547441545282,0.7715167498104595,0.9261982170436854,0.9933221480275192,0.9918677923031248,0.993848322297969,0.7715167498104595,0.9843091327750998,0.8595026517415277,0.7715167498104595,0.1543033499620919,0.7715167498104595,0.1543033499620919,0.9660917830792958,0.7715167498104595,0.831907465344544,0.8515327649356622,0.9918317997191836,0.9778449027493987,0.6172133998483676,0.9505784321806462,0.8007086849065119,0.9359947654253836,0.7715167498104595,0.8291028876458503,0.9903731106738373,0.9705582393448162,0.6172133998483676,0.9892700241416551,0.9759248144604663,0.9139212679427062,0.8950794006791101,0.15430334996209188,0.8803928527035957,0.5416138323063243,0.9947092989645717,0.9455626208510671
Christmas common,0.0,0.6914075531660157,0.8028533659977891,0.9922778767136677,0.6267911397484276,0.49613893835683387,0.9930830319423031,0.9380811482905725,0.4813254700769495,0.8682431421244593,0.49613893835683387,0.9602532991107225,0.49613893835683387,0.9984603532054125,0.8377659256071169,0.7635511656537406,0.8320502943378437,0.9984603532054125,0.5095581778500771,0.49613893835683387,0.49613893835683387,0.9186708028211433,1.0000000000000002,0.9509431143944942,0.9743975315293804,0.6715195767507436,0.8904181179367511,0.49613893835683387,0.7071067811865476,0.6000000000000001,0.764193485965226,0.8258130618455694,0.9205218534367342,0.9600027870639589,0.6445033866354896,0.8152018793996648,0.49613893835683387,0.9929604608396466,0.8738852628073779,0.5889858361599184,0.8633705082987186,0.8682431421244593,0.9369802047863192,0.9954417340405233,0.3508232077228117,0.656780744804202,0.5734623443633283,0.9647638212377322,0.9078172374840311,0.9901388696591723,0.8152018793996648,0.8728239441293698,0.9711364222667794,0.6687504702153397,0.656780744804202,0.99720414947576,0.5823490660957641,0.6512601917381189,0.7442084075352507,0.9997737300570652,0.919749512480512,0.909595755728801,0.9500337375925672,0.49613893835683387,0.894427190999916,0.9896220002335165,0.49613893835683387,0.0,0.49613893835683387,0.0,0.8320502943378437,0.49613893835683387,0.5771672883533402,0.6126297293624364,0.9568539573891895,0.8597179791078964,0.8682431421244593,0.7886926996044361,0.5372341311019708,0.762984182297925,0.49613893835683387,0.5800701168322124,0.9049987700230392,0.8269831293996922,0.8682431421244593,0.9509176086366015,0.8449170954396328,0.9999174043830434,0.6755590947487403,0.0,0.6923076923076925,0.42132504423474315,0.9285492675155921,0.783110847498294
Coffee,0.02221431821831014,0.8061097350557914,0.9477995507908097,0.9818728652493083,0.8370850419548654,0.7397112629706263,0.9806892776483433,0.9989542967516942,0.7230130975978183,0.6725576343336658,0.7397112629706263,0.9994956678296686,0.7397112629706263,0.9323627692075177,0.9655267546246018,0.9258483768708169,0.9623947849211218,0.9323627692075177,0.7506644641564629,0.7397112629706263,0.7397112629706263,0.9892389572045539,0.9509431143944942,1.0000000000000002,0.9147404561387438,0.8676429902976991,0.987365355307481,0.7397112629706263,0.8906082846676822,0.8174196290722007,0.9250495741507846,0.9212434132559406,0.9960918065897812,0.9155535473313051,0.8454964192749103,0.9543653803951825,0.7397112629706263,0.9800224424333579,0.980990053074791,0.8094585585541407,0.9736073661392555,0.6725576343336657,0.998822838347546,0.9760370298736182,0.5387627452181982,0.8572459739631191,0.7981181680479877,0.9986249141427128,0.9928666362962605,0.9796727226088782,0.9543653803951826,0.9809537433503588,0.8498945840621639,0.8653289929404553,0.8572459739631191,0.9286551769744132,0.7987211752964299,0.8539776338950085,0.709751722691526,0.9572917186154044,0.9959831456998908,0.9680296082778845,0.9872448533315745,0.7397112629706263,0.9885448258173879,0.8973155172134282,0.7397112629706263,0.022214318218310145,0.7397112629706263,0.02221431821831014,0.9623947849211218,0.7397112629706263,0.8013554835908886,0.8266357974383425,0.9988601146134873,0.9754216095520202,0.6725576343336657,0.9400036127359668,0.7711998922304074,0.9250176862796549,0.7397112629706263,0.8029622025451391,0.9922109171357422,0.9603395493725275,0.6725576343336657,0.9999999771319136,0.9689462362252864,0.9468987388586213,0.8704996656689901,0.022214318218310145,0.8117822523199786,0.49487337138715093,0.9975665062501702,0.936586300355819
Coffee granules ,0.2182178902359924,0.7748385921048829,0.7639186210435448,0.9601587170383665,0.5825752650035353,0.4364357804719848,0.9632266655452817,0.8953113723082772,0.4763305116224668,0.8728715609439694,0.4364357804719848,0.9255587208551755,0.4364357804719848,0.9759000729485332,0.7920733442648794,0.7173643079763197,0.7807200583588266,0.9759000729485332,0.45870496018508117,0.4364357804719848,0.4364357804719848,0.9091372900969897,0.9743975315293804,0.9147404561387438,1.0,0.6322695117008911,0.8552608036004005,0.4364357804719847,0.6507251519983099,0.5413319619607668,0.7356521196761696,0.8661380721520245,0.8861418804606043,0.9970972362566876,0.629940788348712,0.7700920911753902,0.4364357804719848,0.9687897412853786,0.8409550574879919,0.5301589619830679,0.8459207938105344,0.8728715609439696,0.8940780099633802,0.9647931954780209,0.4629100498862757,0.5991446895152781,0.5144326504891326,0.9258200997725516,0.8729147584919873,0.9748506198050002,0.7700920911753902,0.8339042425912427,0.9591850389282892,0.6353380872022658,0.5991446895152781,0.9828494764625527,0.5779476312420072,0.6010653698920699,0.8728715609439694,0.9730255451346557,0.8842078493064947,0.9285564161399795,0.9496714704969829,0.4364357804719848,0.8473185457363235,0.9753158332030315,0.4364357804719847,0.21821789023599236,0.4364357804719848,0.2182178902359924,0.7807200583588266,0.4364357804719848,0.5252209018436069,0.5560492449828852,0.930579620520787,0.8134597196268235,0.8728715609439696,0.7388358893627097,0.4784767183388128,0.7084572771808796,0.4364357804719848,0.5211237992495369,0.8654645288920699,0.7854652809624048,0.8728715609439696,0.9147563248013421,0.8024221560851383,0.9750127925310862,0.6280852886234858,0.21821789023599236,0.7578647467450735,0.4694579005520307,0.8962240251284851,0.729396808625797
Coke,0.08161754639386198,0.8353938846572293,0.9808856956030293,0.7576828890230187,0.9980322289686321,0.9726090945268553,0.7538211328270279,0.8850673592740557,0.9633645812569381,0.21764679038363197,0.9726090945268553,0.8515735868457873,0.9726090945268553,0.6296332175322928,0.9662960714923569,0.99058967440763,0.9672626240351165,0.6296332175322928,0.9784485656813956,0.9726090945268553,0.9726090945268553,0.8973125837284792,0.6715195767507436,0.8676429902976991,0.6322695117008911,1.0000000000000002,0.9351654002269095,0.9726090945268553,0.9956047254710197,0.9920942490689378,0.9898987087112436,0.8899964349821283,0.9076326313383072,0.6589749656047188,0.9934869860347103,0.9759506397485783,0.9726090945268553,0.7531446299915877,0.9468145424082975,0.9906954264532346,0.9480155850260694,0.21764679038363197,0.8865130829861122,0.738697755931429,0.7454508067025546,0.9964057304495463,0.9884375826244192,0.8416380075674005,0.9203297990209817,0.7580063013627283,0.9759506397485782,0.9476713715933481,0.4764688685326898,0.9996521834929433,0.9964057304495463,0.623787235636463,0.9825597949392421,0.9984123016969514,0.5237125893606144,0.6870338338822823,0.9084696300095202,0.864548737992595,0.8429956088918689,0.9726090945268553,0.9299884007103255,0.5605404887931237,0.9726090945268553,0.08161754639386198,0.9726090945268553,0.08161754639386198,0.9672626240351165,0.9726090945268553,0.9911609326620344,0.9941540598878384,0.8566209158414134,0.9545814031293058,0.21764679038363197,0.9835848059602913,0.9821741947642522,0.9884309114780744,0.9726090945268553,0.989438885666839,0.9227092138405131,0.9717644474262752,0.21764679038363197,0.867689488179718,0.9633877644666905,0.6619985941961847,0.9992946961559478,0.08161754639386197,0.8453047938495541,0.5175165708440055,0.8984751951658518,0.9838768622980799
